2.77723	0.784325
2.78722	0.7865
2.79721	0.788677
2.8072	0.790857
2.81719	0.793038
2.82718	0.795222
2.83717	0.797408
2.84716	0.799597
2.85715	0.801787
2.86714	0.80398
2.87713	0.806175
2.88712	0.808371
2.89711	0.81057
2.9071	0.812771
2.91709	0.814974
2.92708	0.817179
2.93707	0.819386
2.94706	0.821595
2.95705	0.823806
2.96704	0.826019
2.97703	0.828234
2.98702	0.83045
2.99701	0.832669
3.007	0.834889
3.01699	0.837112
3.02698	0.839336
3.03697	0.841561
3.04696	0.843789
3.05695	0.846018
3.06694	0.848249
3.07693	0.850482
3.08692	0.852717
3.09691	0.854953
3.1069	0.857191
3.11689	0.859431
3.12688	0.861672
3.13687	0.863915
3.14686	0.866159
3.15685	0.868405
3.16684	0.870653
3.17683	0.872902
3.18682	0.875153
3.19681	0.877405
3.2068	0.879659
3.21679	0.881915
3.22678	0.884172
3.23677	0.88643
3.24676	0.88869
3.25675	0.890951
3.26674	0.893214
3.27673	0.895478
3.28672	0.897744
3.29671	0.900011
3.3067	0.902279
3.31669	0.904549
3.32668	0.90682
3.33667	0.909093
3.34666	0.911366
3.35665	0.913642
3.36664	0.915918
3.37663	0.918196
3.38662	0.920475
3.39661	0.922755
3.4066	0.925037
3.41659	0.92732
3.42658	0.929604
3.43657	0.931889
3.44656	0.934176
3.45655	0.936464
3.46654	0.938753
3.47653	0.941043
3.48652	0.943335
3.49651	0.945627
3.5065	0.947921
3.51649	0.950216
3.52648	0.952512
3.53647	0.954809
3.54646	0.957108
3.55645	0.959407
3.56644	0.961708
3.57643	0.96401
3.58642	0.966312
3.59641	0.968616
3.6064	0.970921
3.61639	0.973227
3.62638	0.975534
3.63637	0.977842
3.64636	0.980152
3.65635	0.982462
3.66634	0.984773
3.67633	0.987085
3.68632	0.989398
3.69631	0.991713
3.7063	0.994028
3.71629	0.996344
3.72628	0.998661
3.73627	1.00098
3.74626	1.0033
3.75625	1.00562
3.76624	1.00794
3.77623	1.01026
3.78622	1.01258
3.79621	1.01491
3.8062	1.01723
3.81619	1.01956
3.82618	1.02188
3.83617	1.02421
3.84616	1.02654
3.85615	1.02887
3.86614	1.0312
3.87613	1.03353
3.88612	1.03586
3.89611	1.03819
3.9061	1.04053
3.91609	1.04286
3.92608	1.0452
3.93607	1.04753
3.94606	1.04987
3.95605	1.05221
3.96604	1.05455
3.97603	1.05688
3.98602	1.05922
3.99601	1.06156
4.006	1.06391
4.01599	1.06625
4.02598	1.06859
4.03597	1.07094
4.04596	1.07328
4.05595	1.07563
4.06594	1.07797
4.07593	1.08032
4.08592	1.08267
4.09591	1.08501
4.1059	1.08736
4.11589	1.08971
4.12588	1.09206
4.13587	1.09441
4.14586	1.09677
4.15585	1.09912
4.16584	1.10147
4.17583	1.10383
4.18582	1.10618
4.19581	1.10854
4.2058	1.11089
4.21579	1.11325
4.22578	1.11561
4.23577	1.11796
4.24576	1.12032
4.25575	1.12268
4.26574	1.12504
4.27573	1.1274
4.28572	1.12976
4.29571	1.13213
4.3057	1.13449
4.31569	1.13685
4.32568	1.13921
4.33567	1.14158
4.34566	1.14394
4.35565	1.14631
4.36564	1.14868
4.37563	1.15104
4.38562	1.15341
4.39561	1.15578
4.4056	1.15815
4.41559	1.16052
4.42558	1.16288
4.43557	1.16526
4.44556	1.16763
4.45555	1.17
4.46554	1.17237
4.47553	1.17474
4.48552	1.17711
4.49551	1.17949
4.5055	1.18186
4.51549	1.18424
4.52548	1.18661
4.53547	1.18899
4.54546	1.19136
4.55545	1.19374
4.56544	1.19612
4.57543	1.1985
4.58542	1.20088
4.59541	1.20325
4.6054	1.20563
4.61539	1.20801
4.62538	1.21039
4.63537	1.21278
4.64536	1.21516
4.65535	1.21754
4.66534	1.21992
4.67533	1.2223
4.68532	1.22469
4.69531	1.22707
4.7053	1.22946
4.71529	1.23184
4.72528	1.23423
4.73527	1.23661
4.74526	1.239
4.75525	1.24139
4.76524	1.24377
4.77523	1.24616
4.78522	1.24855
4.79521	1.25094
4.8052	1.25333
4.81519	1.25572
4.82518	1.25811
4.83517	1.2605
4.84516	1.26289
4.85515	1.26528
4.86514	1.26767
4.87513	1.27006
4.88512	1.27246
4.89511	1.27485
4.9051	1.27724
4.91509	1.27964
4.92508	1.28203
4.93507	1.28443
4.94506	1.28682
4.95505	1.28922
4.96504	1.29161
4.97503	1.29401
4.98502	1.29641
4.99501	1.2988
5.005	1.3012
5.01499	1.3036
5.02498	1.306
5.03497	1.3084
5.04496	1.31079
5.05495	1.31319
5.06494	1.31559
5.07493	1.31799
5.08492	1.32039
5.09491	1.3228
5.1049	1.3252
5.11489	1.3276
5.12488	1.33
5.13487	1.3324
5.14486	1.33481
5.15485	1.33721
5.16484	1.33961
5.17483	1.34202
5.18482	1.34442
5.19481	1.34683
5.2048	1.34923
5.21479	1.35164
5.22478	1.35404
5.23477	1.35645
5.24476	1.35886
5.25475	1.36126
5.26474	1.36367
5.27473	1.36608
5.28472	1.36849
5.29471	1.37089
5.3047	1.3733
5.31469	1.37571
5.32468	1.37812
5.33467	1.38053
5.34466	1.38294
5.35465	1.38535
5.36464	1.38776
5.37463	1.39017
5.38462	1.39258
5.39461	1.395
5.4046	1.39741
5.41459	1.39982
5.42458	1.40223
5.43457	1.40464
5.44456	1.40706
5.45455	1.40947
5.46454	1.41188
5.47453	1.4143
5.48452	1.41671
5.49451	1.41913
5.5045	1.42154
5.51449	1.42396
5.52448	1.42637
5.53447	1.42879
5.54446	1.43121
5.55445	1.43362
5.56444	1.43604
5.57443	1.43846
5.58442	1.44087
5.59441	1.44329
5.6044	1.44571
5.61439	1.44813
5.62438	1.45054
5.63437	1.45296
5.64436	1.45538
5.65435	1.4578
5.66434	1.46022
5.67433	1.46264
5.68432	1.46506
5.69431	1.46748
5.7043	1.4699
5.71429	1.47232
5.72428	1.47474
5.73427	1.47717
5.74426	1.47959
5.75425	1.48201
5.76424	1.48443
5.77423	1.48685
5.78422	1.48928
5.79421	1.4917
5.8042	1.49412
5.81419	1.49655
5.82418	1.49897
5.83417	1.50139
5.84416	1.50382
5.85415	1.50624
5.86414	1.50867
5.87413	1.51109
5.88412	1.51352
5.89411	1.51594
5.9041	1.51837
5.91409	1.52079
5.92408	1.52322
5.93407	1.52565
5.94406	1.52807
5.95405	1.5305
5.96404	1.53293
5.97403	1.53536
5.98402	1.53778
5.99401	1.54021
6.004	1.54264
6.01399	1.54507
6.02398	1.5475
6.03397	1.54992
6.04396	1.55235
6.05395	1.55478
6.06394	1.55721
6.07393	1.55964
6.08392	1.56207
6.09391	1.5645
6.1039	1.56693
6.11389	1.56936
6.12388	1.57179
6.13387	1.57422
6.14386	1.57666
6.15385	1.57909
6.16384	1.58152
6.17383	1.58395
6.18382	1.58638
6.19381	1.58882
6.2038	1.59125
6.21379	1.59368
6.22378	1.59611
6.23377	1.59855
6.24376	1.60098
6.25375	1.60341
6.26374	1.60585
6.27373	1.60828
6.28372	1.61072
6.29371	1.61315
6.3037	1.61558
6.31369	1.61802
6.32368	1.62045
6.33367	1.62289
6.34366	1.62532
6.35365	1.62776
6.36364	1.6302
6.37363	1.63263
6.38362	1.63507
6.39361	1.6375
6.4036	1.63994
6.41359	1.64238
6.42358	1.64481
6.43357	1.64725
6.44356	1.64969
6.45355	1.65213
6.46354	1.65456
6.47353	1.657
6.48352	1.65944
6.49351	1.66188
6.5035	1.66432
6.51349	1.66675
6.52348	1.66919
6.53347	1.67163
6.54346	1.67407
6.55345	1.67651
6.56344	1.67895
6.57343	1.68139
6.58342	1.68383
6.59341	1.68627
6.6034	1.68871
6.61339	1.69115
6.62338	1.69359
6.63337	1.69603
6.64336	1.69847
6.65335	1.70091
6.66334	1.70335
6.67333	1.7058
6.68332	1.70824
6.69331	1.71068
6.7033	1.71312
6.71329	1.71556
6.72328	1.718
6.73327	1.72045
6.74326	1.72289
6.75325	1.72533
6.76324	1.72777
6.77323	1.73022
6.78322	1.73266
6.79321	1.7351
6.8032	1.73755
6.81319	1.73999
6.82318	1.74243
6.83317	1.74488
6.84316	1.74732
6.85315	1.74977
6.86314	1.75221
6.87313	1.75466
6.88312	1.7571
6.89311	1.75955
6.9031	1.76199
6.91309	1.76444
6.92308	1.76688
6.93307	1.76933
6.94306	1.77177
6.95305	1.77422
6.96304	1.77666
6.97303	1.77911
6.98302	1.78156
6.99301	1.784
7.003	1.78645
7.01299	1.7889
7.02298	1.79134
7.03297	1.79379
7.04296	1.79624
7.05295	1.79868
7.06294	1.80113
7.07293	1.80358
7.08292	1.80603
7.09291	1.80847
7.1029	1.81092
7.11289	1.81337
7.12288	1.81582
7.13287	1.81827
7.14286	1.82071
7.15285	1.82316
7.16284	1.82561
7.17283	1.82806
7.18282	1.83051
7.19281	1.83296
7.2028	1.83541
7.21279	1.83786
7.22278	1.84031
7.23277	1.84276
7.24276	1.84521
7.25275	1.84766
7.26274	1.85011
7.27273	1.85256
7.28272	1.85501
7.29271	1.85746
7.3027	1.85991
7.31269	1.86236
7.32268	1.86481
7.33267	1.86726
7.34266	1.86971
7.35265	1.87216
7.36264	1.87462
7.37263	1.87707
7.38262	1.87952
7.39261	1.88197
7.4026	1.88442
7.41259	1.88687
7.42258	1.88933
7.43257	1.89178
7.44256	1.89423
7.45255	1.89668
7.46254	1.89914
7.47253	1.90159
7.48252	1.90404
7.49251	1.90649
7.5025	1.90895
7.51249	1.9114
7.52248	1.91385
7.53247	1.91631
7.54246	1.91876
7.55245	1.92121
7.56244	1.92367
7.57243	1.92612
7.58242	1.92858
7.59241	1.93103
7.6024	1.93348
7.61239	1.93594
7.62238	1.93839
7.63237	1.94085
7.64236	1.9433
7.65235	1.94576
7.66234	1.94821
7.67233	1.95067
7.68232	1.95312
7.69231	1.95558
7.7023	1.95803
7.71229	1.96049
7.72228	1.96294
7.73227	1.9654
7.74226	1.96786
7.75225	1.97031
7.76224	1.97277
7.77223	1.97522
7.78222	1.97768
7.79221	1.98014
7.8022	1.98259
7.81219	1.98505
7.82218	1.98751
7.83217	1.98996
7.84216	1.99242
7.85215	1.99488
7.86214	1.99733
7.87213	1.99979
7.88212	2.00225
7.89211	2.0047
7.9021	2.00716
7.91209	2.00962
7.92208	2.01208
7.93207	2.01454
7.94206	2.01699
7.95205	2.01945
7.96204	2.02191
7.97203	2.02437
7.98202	2.02683
7.99201	2.02928
8.002	2.03174
8.01199	2.0342
8.02198	2.03666
8.03197	2.03912
8.04196	2.04158
8.05195	2.04404
8.06194	2.04649
8.07193	2.04895
8.08192	2.05141
8.09191	2.05387
8.1019	2.05633
8.11189	2.05879
8.12188	2.06125
8.13187	2.06371
8.14186	2.06617
8.15185	2.06863
8.16184	2.07109
8.17183	2.07355
8.18182	2.07601
8.19181	2.07847
8.2018	2.08093
8.21179	2.08339
8.22178	2.08585
8.23177	2.08831
8.24176	2.09077
8.25175	2.09323
8.26174	2.09569
8.27173	2.09816
8.28172	2.10062
8.29171	2.10308
8.3017	2.10554
8.31169	2.108
8.32168	2.11046
8.33167	2.11292
8.34166	2.11539
8.35165	2.11785
8.36164	2.12031
8.37163	2.12277
8.38162	2.12523
8.39161	2.12769
8.4016	2.13016
8.41159	2.13262
8.42158	2.13508
8.43157	2.13754
8.44156	2.14001
8.45155	2.14247
8.46154	2.14493
8.47153	2.14739
8.48152	2.14986
8.49151	2.15232
8.5015	2.15478
8.51149	2.15724
8.52148	2.15971
8.53147	2.16217
8.54146	2.16463
8.55145	2.1671
8.56144	2.16956
8.57143	2.17202
8.58142	2.17449
8.59141	2.17695
8.6014	2.17942
8.61139	2.18188
8.62138	2.18434
8.63137	2.18681
8.64136	2.18927
8.65135	2.19173
8.66134	2.1942
8.67133	2.19666
8.68132	2.19913
8.69131	2.20159
8.7013	2.20406
8.71129	2.20652
8.72128	2.20899
8.73127	2.21145
8.74126	2.21391
8.75125	2.21638
8.76124	2.21884
8.77123	2.22131
8.78122	2.22377
8.79121	2.22624
8.8012	2.22871
8.81119	2.23117
8.82118	2.23364
8.83117	2.2361
8.84116	2.23857
8.85115	2.24103
8.86114	2.2435
8.87113	2.24596
8.88112	2.24843
8.89111	2.2509
8.9011	2.25336
8.91109	2.25583
8.92108	2.25829
8.93107	2.26076
8.94106	2.26323
8.95105	2.26569
8.96104	2.26816
8.97103	2.27062
8.98102	2.27309
8.99101	2.27556
9.001	2.27802
9.01099	2.28049
9.02098	2.28296
9.03097	2.28543
9.04096	2.28789
9.05095	2.29036
9.06094	2.29283
9.07093	2.29529
9.08092	2.29776
9.09091	2.30023
9.1009	2.30269
9.11089	2.30516
9.12088	2.30763
9.13087	2.3101
9.14086	2.31256
9.15085	2.31503
9.16084	2.3175
9.17083	2.31997
9.18082	2.32244
9.19081	2.3249
9.2008	2.32737
9.21079	2.32984
9.22078	2.33231
9.23077	2.33478
9.24076	2.33724
9.25075	2.33971
9.26074	2.34218
9.27073	2.34465
9.28072	2.34712
9.29071	2.34959
9.3007	2.35205
9.31069	2.35452
9.32068	2.35699
9.33067	2.35946
9.34066	2.36193
9.35065	2.3644
9.36064	2.36687
9.37063	2.36934
9.38062	2.37181
9.39061	2.37427
9.4006	2.37674
9.41059	2.37921
9.42058	2.38168
9.43057	2.38415
9.44056	2.38662
9.45055	2.38909
9.46054	2.39156
9.47053	2.39403
9.48052	2.3965
9.49051	2.39897
9.5005	2.40144
9.51049	2.40391
9.52048	2.40638
9.53047	2.40885
9.54046	2.41132
9.55045	2.41379
9.56044	2.41626
9.57043	2.41873
9.58042	2.4212
9.59041	2.42367
9.6004	2.42614
9.61039	2.42861
9.62038	2.43108
9.63037	2.43355
9.64036	2.43602
9.65035	2.43849
9.66034	2.44096
9.67033	2.44343
9.68032	2.44591
9.69031	2.44838
9.7003	2.45085
9.71029	2.45332
9.72028	2.45579
9.73027	2.45826
9.74026	2.46073
9.75025	2.4632
9.76024	2.46567
9.77023	2.46815
9.78022	2.47062
9.79021	2.47309
9.8002	2.47556
9.81019	2.47803
9.82018	2.4805
9.83017	2.48297
9.84016	2.48545
9.85015	2.48792
9.86014	2.49039
9.87013	2.49286
9.88012	2.49533
9.89011	2.49781
9.9001	2.50028
9.91009	2.50275
9.92008	2.50522
9.93007	2.50769
9.94006	2.51017
9.95005	2.51264
9.96004	2.51511
9.97003	2.51758
9.98002	2.52006
9.99001	2.52253
10	2.525
